ano,mes,data,regiao,uf,bioma,focos_queimada,temperatura_media,chuva_mm,area_atingida_km2,indice_seca,qualidade_ar,nivel_risco
2021,7,2021-07-01,Norte,AM,Amazônia,31,31.2,54.4,5.09,0.69,75.2,Alto
2021,7,2021-07-01,Norte,PA,Pantanal,64,29.6,0.0,20.17,0.97,48.8,Alto
2021,7,2021-07-01,Norte,RO,Amazônia,42,27.5,11.7,27.14,0.56,66.4,Alto
2021,7,2021-07-01,Norte,TO,Mata Atlântica,35,31.7,0.0,20.12,1.0,72.0,Alto
2021,7,2021-07-01,Nordeste,BA,Pampa,35,27.4,0.0,9.3,0.81,72.0,Alto
2021,7,2021-07-01,Nordeste,PE,Mata Atlântica,42,26.2,12.7,17.89,0.92,66.4,Alto
2021,7,2021-07-01,Nordeste,CE,Cerrado,56,29.6,46.7,19.32,0.8,55.2,Alto
2021,7,2021-07-01,Nordeste,MA,Pampa,40,30.1,1.6,27.0,0.99,68.0,Alto
2021,7,2021-07-01,Nordeste,PB,Caatinga,30,31.3,22.3,10.1,0.69,76.0,Alto
2021,7,2021-07-01,Centro-Oeste,DF,Pantanal,51,31.3,96.1,7.18,0.82,59.2,Alto
2021,7,2021-07-01,Centro-Oeste,GO,Pantanal,56,30.4,36.7,7.59,0.81,55.2,Alto
2021,7,2021-07-01,Centro-Oeste,MT,Caatinga,33,31.3,15.6,6.55,0.79,73.6,Alto
2021,7,2021-07-01,Centro-Oeste,MS,Amazônia,64,28.9,0.0,33.2,0.82,48.8,Alto
2021,7,2021-07-01,Sudeste,SP,Amazônia,34,29.7,22.1,22.13,0.62,72.8,Alto
2021,7,2021-07-01,Sudeste,RJ,Cerrado,43,27.8,0.0,19.8,0.65,65.6,Alto
2021,7,2021-07-01,Sudeste,MG,Caatinga,19,30.3,79.8,9.82,0.41,84.8,Médio
2021,7,2021-07-01,Sudeste,ES,Caatinga,41,31.0,0.1,23.85,0.82,67.2,Alto
2021,7,2021-07-01,Sul,PR,Mata Atlântica,41,24.9,0.0,13.93,0.95,67.2,Alto
2021,7,2021-07-01,Sul,SC,Pampa,36,31.0,41.5,22.41,0.84,71.2,Alto
2021,7,2021-07-01,Sul,RS,Caatinga,29,33.7,0.0,17.44,0.72,76.8,Médio
2021,8,2021-08-01,Norte,AM,Caatinga,27,30.2,34.4,16.36,0.66,78.4,Médio
2021,8,2021-08-01,Norte,PA,Cerrado,71,29.5,0.0,48.41,0.91,43.2,Crítico
2021,8,2021-08-01,Norte,RO,Cerrado,65,28.0,22.5,30.75,0.8,48.0,Alto
2021,8,2021-08-01,Norte,TO,Cerrado,61,31.9,0.0,23.02,0.95,51.2,Alto
2021,8,2021-08-01,Nordeste,BA,Mata Atlântica,26,31.0,71.7,15.73,0.76,79.2,Médio
2021,8,2021-08-01,Nordeste,PE,Pantanal,47,28.7,66.4,10.76,0.69,62.4,Alto
2021,8,2021-08-01,Nordeste,CE,Pampa,26,28.6,12.5,8.55,0.83,79.2,Médio
2021,8,2021-08-01,Nordeste,MA,Pantanal,74,30.7,17.6,47.92,1.0,40.8,Crítico
2021,8,2021-08-01,Nordeste,PB,Pampa,42,30.4,0.0,6.33,0.99,66.4,Alto
2021,8,2021-08-01,Centro-Oeste,DF,Caatinga,24,31.2,7.5,16.14,0.7,80.8,Médio
2021,8,2021-08-01,Centro-Oeste,GO,Caatinga,29,30.0,26.2,11.16,0.59,76.8,Médio
2021,8,2021-08-01,Centro-Oeste,MT,Pantanal,46,29.3,64.7,19.7,0.57,63.2,Alto
2021,8,2021-08-01,Centro-Oeste,MS,Mata Atlântica,21,29.6,68.8,4.82,0.55,83.2,Médio
2021,8,2021-08-01,Sudeste,SP,Amazônia,24,26.4,125.0,9.27,0.39,80.8,Médio
2021,8,2021-08-01,Sudeste,RJ,Caatinga,24,31.1,17.7,15.12,0.78,80.8,Médio
2021,8,2021-08-01,Sudeste,MG,Cerrado,60,29.9,54.6,17.04,0.8,52.0,Alto
2021,8,2021-08-01,Sudeste,ES,Pantanal,63,27.3,61.6,20.29,0.81,49.6,Alto
2021,8,2021-08-01,Sul,PR,Pantanal,46,27.0,38.1,12.17,0.56,63.2,Alto
2021,8,2021-08-01,Sul,SC,Amazônia,70,29.8,0.0,48.18,1.0,44.0,Crítico
2021,8,2021-08-01,Sul,RS,Caatinga,37,29.8,21.8,25.35,0.72,70.4,Alto
2021,9,2021-09-01,Norte,AM,Caatinga,34,27.2,0.0,17.26,0.7,72.8,Alto
2021,9,2021-09-01,Norte,PA,Mata Atlântica,37,31.6,18.6,14.28,0.81,70.4,Alto
2021,9,2021-09-01,Norte,RO,Pantanal,74,34.1,0.0,23.26,0.98,40.8,Crítico
2021,9,2021-09-01,Norte,TO,Mata Atlântica,26,31.2,32.4,13.99,0.72,79.2,Médio
2021,9,2021-09-01,Nordeste,BA,Pampa,21,28.9,51.1,12.7,0.62,83.2,Médio
2021,9,2021-09-01,Nordeste,PE,Caatinga,33,32.1,35.9,21.96,0.67,73.6,Alto
2021,9,2021-09-01,Nordeste,CE,Amazônia,76,28.8,0.0,53.03,1.0,39.2,Crítico
2021,9,2021-09-01,Nordeste,MA,Pantanal,54,28.6,4.6,16.44,0.82,56.8,Alto
2021,9,2021-09-01,Nordeste,PB,Caatinga,15,26.5,62.9,5.1,0.3,88.0,Médio
2021,9,2021-09-01,Centro-Oeste,DF,Cerrado,29,30.9,35.6,16.24,0.48,76.8,Médio
2021,9,2021-09-01,Centro-Oeste,GO,Mata Atlântica,35,31.7,100.9,7.96,0.73,72.0,Alto
2021,9,2021-09-01,Centro-Oeste,MT,Amazônia,42,31.0,26.6,24.99,0.5,66.4,Alto
2021,9,2021-09-01,Centro-Oeste,MS,Pampa,33,31.1,61.6,9.72,0.94,73.6,Alto
2021,9,2021-09-01,Sudeste,SP,Caatinga,12,30.8,8.8,8.11,0.63,90.4,Médio
2021,9,2021-09-01,Sudeste,RJ,Cerrado,48,30.6,0.0,23.55,0.61,61.6,Alto
2021,9,2021-09-01,Sudeste,MG,Mata Atlântica,20,33.3,13.1,9.25,0.59,84.0,Médio
2021,9,2021-09-01,Sudeste,ES,Mata Atlântica,24,29.4,31.8,15.37,0.61,80.8,Médio
2021,9,2021-09-01,Sul,PR,Pampa,26,25.8,54.1,8.05,0.78,79.2,Médio
2021,9,2021-09-01,Sul,SC,Mata Atlântica,28,26.9,0.0,10.75,0.69,77.6,Médio
2021,9,2021-09-01,Sul,RS,Mata Atlântica,33,30.1,30.6,22.14,0.61,73.6,Alto
2021,10,2021-10-01,Norte,AM,Amazônia,26,30.6,53.3,11.21,0.33,79.2,Médio
2021,10,2021-10-01,Norte,PA,Pantanal,49,30.4,17.0,23.92,0.75,60.8,Alto
2021,10,2021-10-01,Norte,RO,Pampa,26,29.7,82.5,4.88,0.52,79.2,Médio
2021,10,2021-10-01,Norte,TO,Caatinga,29,29.9,0.0,17.13,0.79,76.8,Médio
2021,10,2021-10-01,Nordeste,BA,Amazônia,30,29.9,43.6,20.99,0.59,76.0,Alto
2021,10,2021-10-01,Nordeste,PE,Pantanal,51,30.8,13.6,10.23,0.8,59.2,Alto
2021,10,2021-10-01,Nordeste,CE,Amazônia,41,36.4,2.5,12.74,0.67,67.2,Alto
2021,10,2021-10-01,Nordeste,MA,Pantanal,44,31.0,13.4,28.4,0.61,64.8,Alto
2021,10,2021-10-01,Nordeste,PB,Amazônia,51,30.3,71.9,19.36,0.64,59.2,Alto
2021,10,2021-10-01,Centro-Oeste,DF,Mata Atlântica,19,27.5,0.0,4.35,0.58,84.8,Médio
2021,10,2021-10-01,Centro-Oeste,GO,Caatinga,14,28.5,84.9,6.42,0.28,88.8,Médio
2021,10,2021-10-01,Centro-Oeste,MT,Pantanal,48,34.0,7.7,9.3,0.65,61.6,Alto
2021,10,2021-10-01,Centro-Oeste,MS,Pantanal,55,29.6,0.0,34.06,0.77,56.0,Alto
2021,10,2021-10-01,Sudeste,SP,Cerrado,22,26.3,54.7,7.95,0.36,82.4,Médio
2021,10,2021-10-01,Sudeste,RJ,Mata Atlântica,19,28.1,32.2,12.84,0.41,84.8,Médio
2021,10,2021-10-01,Sudeste,MG,Pampa,44,32.1,81.5,24.95,0.76,64.8,Alto
2021,10,2021-10-01,Sudeste,ES,Caatinga,39,31.3,66.0,14.34,0.98,68.8,Alto
2021,10,2021-10-01,Sul,PR,Amazônia,65,30.4,0.0,33.92,0.82,48.0,Alto
2021,10,2021-10-01,Sul,SC,Mata Atlântica,28,27.0,84.8,12.46,0.61,77.6,Médio
2021,10,2021-10-01,Sul,RS,Mata Atlântica,21,32.7,71.8,9.32,0.51,83.2,Médio
2021,11,2021-11-01,Norte,AM,Cerrado,34,30.4,27.9,3.77,0.29,72.8,Alto
2021,11,2021-11-01,Norte,PA,Mata Atlântica,12,24.8,30.2,7.25,0.19,90.4,Médio
2021,11,2021-11-01,Norte,RO,Pampa,15,29.3,50.4,6.29,0.36,88.0,Médio
2021,11,2021-11-01,Norte,TO,Amazônia,31,27.8,7.8,6.29,0.49,75.2,Alto
2021,11,2021-11-01,Nordeste,BA,Pantanal,32,30.4,17.8,12.38,0.44,74.4,Alto
2021,11,2021-11-01,Nordeste,PE,Mata Atlântica,15,29.6,36.7,9.08,0.35,88.0,Médio
2021,11,2021-11-01,Nordeste,CE,Caatinga,30,31.4,0.0,9.43,0.79,76.0,Alto
2021,11,2021-11-01,Nordeste,MA,Pantanal,33,30.9,39.6,5.22,0.42,73.6,Alto
2021,11,2021-11-01,Nordeste,PB,Mata Atlântica,23,29.9,38.5,12.58,0.39,81.6,Médio
2021,11,2021-11-01,Centro-Oeste,DF,Caatinga,33,31.2,35.5,15.24,0.61,73.6,Alto
2021,11,2021-11-01,Centro-Oeste,GO,Pantanal,29,29.7,79.3,16.12,0.37,76.8,Médio
2021,11,2021-11-01,Centro-Oeste,MT,Pantanal,20,28.2,98.7,8.22,0.24,84.0,Médio
2021,11,2021-11-01,Centro-Oeste,MS,Pampa,26,30.0,40.2,4.84,0.55,79.2,Médio
2021,11,2021-11-01,Sudeste,SP,Pantanal,46,31.4,32.7,5.42,0.61,63.2,Alto
2021,11,2021-11-01,Sudeste,RJ,Caatinga,18,24.1,60.0,2.88,0.41,85.6,Médio
2021,11,2021-11-01,Sudeste,MG,Caatinga,26,26.4,103.3,4.47,0.6,79.2,Médio
2021,11,2021-11-01,Sudeste,ES,Cerrado,32,23.6,102.3,3.94,0.52,74.4,Alto
2021,11,2021-11-01,Sul,PR,Pantanal,36,26.3,25.0,15.8,0.56,71.2,Alto
2021,11,2021-11-01,Sul,SC,Cerrado,19,30.7,47.8,2.32,0.33,84.8,Médio
2021,11,2021-11-01,Sul,RS,Caatinga,18,29.2,0.0,5.97,0.55,85.6,Médio
2021,12,2021-12-01,Norte,AM,Caatinga,22,28.3,59.2,7.77,0.5,82.4,Médio
2021,12,2021-12-01,Norte,PA,Pampa,22,30.2,127.7,8.3,0.43,82.4,Médio
2021,12,2021-12-01,Norte,RO,Pantanal,46,32.6,0.0,23.08,0.54,63.2,Alto
2021,12,2021-12-01,Norte,TO,Cerrado,50,30.3,0.0,31.92,0.78,60.0,Alto
2021,12,2021-12-01,Nordeste,BA,Pampa,16,31.2,33.8,10.1,0.4,87.2,Médio
2021,12,2021-12-01,Nordeste,PE,Caatinga,13,29.7,42.7,3.18,0.32,89.6,Médio
2021,12,2021-12-01,Nordeste,CE,Pantanal,7,30.3,65.3,4.81,0.06,94.4,Baixo
2021,12,2021-12-01,Nordeste,MA,Pampa,20,27.7,57.4,7.02,0.5,84.0,Médio
2021,12,2021-12-01,Nordeste,PB,Caatinga,16,28.8,18.5,10.49,0.23,87.2,Médio
2021,12,2021-12-01,Centro-Oeste,DF,Cerrado,17,29.4,0.0,2.57,0.24,86.4,Médio
2021,12,2021-12-01,Centro-Oeste,GO,Mata Atlântica,27,29.0,3.0,17.55,0.67,78.4,Médio
2021,12,2021-12-01,Centro-Oeste,MT,Mata Atlântica,10,28.7,47.3,4.43,0.32,92.0,Médio
2021,12,2021-12-01,Centro-Oeste,MS,Pampa,12,24.4,82.6,2.02,0.15,90.4,Médio
2021,12,2021-12-01,Sudeste,SP,Pampa,11,28.1,80.3,7.11,0.24,91.2,Médio
2021,12,2021-12-01,Sudeste,RJ,Mata Atlântica,24,25.3,47.9,12.92,0.56,80.8,Médio
2021,12,2021-12-01,Sudeste,MG,Mata Atlântica,12,29.6,82.9,5.29,0.35,90.4,Médio
2021,12,2021-12-01,Sudeste,ES,Amazônia,17,28.1,30.7,3.52,0.38,86.4,Médio
2021,12,2021-12-01,Sul,PR,Caatinga,7,32.5,0.0,2.47,0.42,94.4,Baixo
2021,12,2021-12-01,Sul,SC,Amazônia,56,30.7,26.8,18.53,0.77,55.2,Alto
2021,12,2021-12-01,Sul,RS,Pantanal,36,30.8,19.9,21.86,0.44,71.2,Alto
2022,1,2022-01-01,Norte,AM,Pampa,15,30.7,57.1,9.06,0.35,88.0,Médio
2022,1,2022-01-01,Norte,PA,Caatinga,4,26.6,53.5,0.47,0.17,96.8,Baixo
2022,1,2022-01-01,Norte,RO,Cerrado,22,27.6,17.5,12.83,0.34,82.4,Médio
2022,1,2022-01-01,Norte,TO,Caatinga,14,25.0,135.8,5.06,0.31,88.8,Médio
2022,1,2022-01-01,Nordeste,BA,Caatinga,17,31.1,48.9,10.13,0.49,86.4,Médio
2022,1,2022-01-01,Nordeste,PE,Caatinga,16,31.8,24.0,2.97,0.37,87.2,Médio
2022,1,2022-01-01,Nordeste,CE,Cerrado,30,29.9,117.5,18.8,0.35,76.0,Alto
2022,1,2022-01-01,Nordeste,MA,Pampa,15,28.6,82.8,6.41,0.35,88.0,Médio
2022,1,2022-01-01,Nordeste,PB,Cerrado,36,26.9,61.5,21.99,0.36,71.2,Alto
2022,1,2022-01-01,Centro-Oeste,DF,Cerrado,41,30.0,40.3,27.42,0.44,67.2,Alto
2022,1,2022-01-01,Centro-Oeste,GO,Caatinga,22,31.6,32.5,7.04,0.56,82.4,Médio
2022,1,2022-01-01,Centro-Oeste,MT,Pantanal,0,26.4,56.9,0.0,0.0,100.0,Baixo
2022,1,2022-01-01,Centro-Oeste,MS,Amazônia,24,32.4,25.6,7.5,0.27,80.8,Médio
2022,1,2022-01-01,Sudeste,SP,Mata Atlântica,8,27.6,30.9,5.23,0.48,93.6,Baixo
2022,1,2022-01-01,Sudeste,RJ,Caatinga,17,27.6,118.6,11.02,0.28,86.4,Médio
2022,1,2022-01-01,Sudeste,MG,Mata Atlântica,17,31.4,49.6,2.25,0.37,86.4,Médio
2022,1,2022-01-01,Sudeste,ES,Cerrado,28,28.8,77.4,5.45,0.32,77.6,Médio
2022,1,2022-01-01,Sul,PR,Cerrado,54,27.5,0.0,10.19,0.72,56.8,Alto
2022,1,2022-01-01,Sul,SC,Cerrado,0,30.7,109.3,0.0,0.0,100.0,Baixo
2022,1,2022-01-01,Sul,RS,Pantanal,16,30.7,107.8,7.26,0.22,87.2,Médio
2022,2,2022-02-01,Norte,AM,Amazônia,15,29.1,81.5,6.19,0.22,88.0,Médio
2022,2,2022-02-01,Norte,PA,Amazônia,14,29.9,52.3,9.17,0.18,88.8,Médio
2022,2,2022-02-01,Norte,RO,Amazônia,20,30.6,91.0,10.53,0.2,84.0,Médio
2022,2,2022-02-01,Norte,TO,Amazônia,38,24.8,65.3,26.51,0.36,69.6,Alto
2022,2,2022-02-01,Nordeste,BA,Pantanal,18,29.1,60.1,7.25,0.32,85.6,Médio
2022,2,2022-02-01,Nordeste,PE,Pantanal,9,29.8,84.5,1.54,0.17,92.8,Baixo
2022,2,2022-02-01,Nordeste,CE,Caatinga,0,22.9,81.7,0.0,0.03,100.0,Baixo
2022,2,2022-02-01,Nordeste,MA,Mata Atlântica,28,27.6,58.7,6.18,0.51,77.6,Médio
2022,2,2022-02-01,Nordeste,PB,Mata Atlântica,32,30.8,8.4,21.11,0.6,74.4,Alto
2022,2,2022-02-01,Centro-Oeste,DF,Pampa,13,28.3,53.2,7.94,0.3,89.6,Médio
2022,2,2022-02-01,Centro-Oeste,GO,Pantanal,61,29.8,110.4,34.52,0.73,51.2,Alto
2022,2,2022-02-01,Centro-Oeste,MT,Pampa,14,27.1,48.6,7.17,0.3,88.8,Médio
2022,2,2022-02-01,Centro-Oeste,MS,Mata Atlântica,17,29.4,16.2,8.84,0.35,86.4,Médio
2022,2,2022-02-01,Sudeste,SP,Caatinga,10,25.7,46.7,3.89,0.23,92.0,Médio
2022,2,2022-02-01,Sudeste,RJ,Pantanal,16,30.3,63.8,5.79,0.18,87.2,Médio
2022,2,2022-02-01,Sudeste,MG,Cerrado,27,28.5,83.7,4.1,0.38,78.4,Médio
2022,2,2022-02-01,Sudeste,ES,Cerrado,46,34.3,74.1,11.44,0.64,63.2,Alto
2022,2,2022-02-01,Sul,PR,Mata Atlântica,16,30.4,101.8,11.06,0.32,87.2,Médio
2022,2,2022-02-01,Sul,SC,Pantanal,10,25.9,78.2,5.96,0.22,92.0,Médio
2022,2,2022-02-01,Sul,RS,Amazônia,40,29.9,49.1,21.52,0.51,68.0,Alto
2022,3,2022-03-01,Norte,AM,Mata Atlântica,24,33.1,82.1,3.01,0.41,80.8,Médio
2022,3,2022-03-01,Norte,PA,Caatinga,12,33.0,134.3,3.19,0.22,90.4,Médio
2022,3,2022-03-01,Norte,RO,Caatinga,17,29.5,47.8,2.78,0.3,86.4,Médio
2022,3,2022-03-01,Norte,TO,Cerrado,30,27.4,69.6,13.04,0.37,76.0,Alto
2022,3,2022-03-01,Nordeste,BA,Pantanal,15,27.5,73.4,2.17,0.11,88.0,Médio
2022,3,2022-03-01,Nordeste,PE,Pampa,22,30.0,36.2,12.6,0.42,82.4,Médio
2022,3,2022-03-01,Nordeste,CE,Amazônia,38,28.6,31.4,15.03,0.43,69.6,Alto
2022,3,2022-03-01,Nordeste,MA,Pantanal,24,25.6,87.6,6.43,0.24,80.8,Médio
2022,3,2022-03-01,Nordeste,PB,Mata Atlântica,10,27.5,40.7,1.86,0.38,92.0,Médio
2022,3,2022-03-01,Centro-Oeste,DF,Cerrado,32,32.9,70.6,5.53,0.31,74.4,Alto
2022,3,2022-03-01,Centro-Oeste,GO,Pampa,22,30.5,35.3,10.61,0.55,82.4,Médio
2022,3,2022-03-01,Centro-Oeste,MT,Pampa,23,28.4,0.3,10.42,0.58,81.6,Médio
2022,3,2022-03-01,Centro-Oeste,MS,Amazônia,42,28.0,38.8,9.08,0.54,66.4,Alto
2022,3,2022-03-01,Sudeste,SP,Pantanal,37,31.0,49.8,20.27,0.47,70.4,Alto
2022,3,2022-03-01,Sudeste,RJ,Amazônia,24,26.8,37.3,14.51,0.35,80.8,Médio
2022,3,2022-03-01,Sudeste,MG,Amazônia,8,29.5,60.1,3.31,0.14,93.6,Baixo
2022,3,2022-03-01,Sudeste,ES,Pampa,9,26.5,58.2,0.9,0.12,92.8,Baixo
2022,3,2022-03-01,Sul,PR,Amazônia,8,27.7,75.4,3.67,0.08,93.6,Baixo
2022,3,2022-03-01,Sul,SC,Mata Atlântica,14,28.9,0.0,7.53,0.49,88.8,Médio
2022,3,2022-03-01,Sul,RS,Pantanal,34,27.0,32.1,16.49,0.54,72.8,Alto
2022,4,2022-04-01,Norte,AM,Pantanal,23,30.1,61.7,2.76,0.38,81.6,Médio
2022,4,2022-04-01,Norte,PA,Pantanal,27,30.7,0.0,14.0,0.36,78.4,Médio
2022,4,2022-04-01,Norte,RO,Pampa,29,23.5,15.2,19.57,0.57,76.8,Médio
2022,4,2022-04-01,Norte,TO,Caatinga,12,29.1,67.6,6.69,0.24,90.4,Médio
2022,4,2022-04-01,Nordeste,BA,Mata Atlântica,14,27.6,170.3,3.08,0.3,88.8,Médio
2022,4,2022-04-01,Nordeste,PE,Amazônia,1,29.9,78.2,0.23,0.04,99.2,Baixo
2022,4,2022-04-01,Nordeste,CE,Cerrado,28,27.1,26.2,10.66,0.38,77.6,Médio
2022,4,2022-04-01,Nordeste,MA,Cerrado,55,28.8,52.7,14.13,0.58,56.0,Alto
2022,4,2022-04-01,Nordeste,PB,Pantanal,9,28.5,61.1,3.56,0.13,92.8,Baixo
2022,4,2022-04-01,Centro-Oeste,DF,Pampa,17,26.0,36.5,10.15,0.46,86.4,Médio
2022,4,2022-04-01,Centro-Oeste,GO,Pampa,46,33.2,6.0,26.52,0.82,63.2,Alto
2022,4,2022-04-01,Centro-Oeste,MT,Pantanal,22,30.4,70.7,7.33,0.44,82.4,Médio
2022,4,2022-04-01,Centro-Oeste,MS,Caatinga,27,25.4,33.9,9.06,0.65,78.4,Médio
2022,4,2022-04-01,Sudeste,SP,Pampa,24,26.4,23.7,15.85,0.42,80.8,Médio
2022,4,2022-04-01,Sudeste,RJ,Cerrado,19,27.9,52.9,6.33,0.27,84.8,Médio
2022,4,2022-04-01,Sudeste,MG,Pampa,8,30.4,71.8,4.97,0.3,93.6,Baixo
2022,4,2022-04-01,Sudeste,ES,Cerrado,37,27.3,48.5,22.38,0.59,70.4,Alto
2022,4,2022-04-01,Sul,PR,Pampa,9,24.3,67.3,4.93,0.33,92.8,Baixo
2022,4,2022-04-01,Sul,SC,Cerrado,27,27.6,95.8,9.92,0.28,78.4,Médio
2022,4,2022-04-01,Sul,RS,Mata Atlântica,10,29.6,78.4,4.97,0.14,92.0,Médio
2022,5,2022-05-01,Norte,AM,Pantanal,25,27.0,39.9,15.53,0.32,80.0,Médio
2022,5,2022-05-01,Norte,PA,Pantanal,5,25.8,69.6,3.16,0.12,96.0,Baixo
2022,5,2022-05-01,Norte,RO,Caatinga,5,27.5,129.3,1.56,0.21,96.0,Baixo
2022,5,2022-05-01,Norte,TO,Mata Atlântica,25,28.7,66.4,7.09,0.47,80.0,Médio
2022,5,2022-05-01,Nordeste,BA,Amazônia,13,32.8,87.0,8.97,0.13,89.6,Médio
2022,5,2022-05-01,Nordeste,PE,Mata Atlântica,44,29.7,0.0,4.69,0.86,64.8,Alto
2022,5,2022-05-01,Nordeste,CE,Caatinga,17,28.3,43.7,6.63,0.28,86.4,Médio
2022,5,2022-05-01,Nordeste,MA,Caatinga,17,31.0,13.2,4.21,0.31,86.4,Médio
2022,5,2022-05-01,Nordeste,PB,Pantanal,40,30.5,35.6,18.68,0.53,68.0,Alto
2022,5,2022-05-01,Centro-Oeste,DF,Caatinga,9,29.5,83.9,1.58,0.28,92.8,Baixo
2022,5,2022-05-01,Centro-Oeste,GO,Pantanal,14,28.7,83.6,9.0,0.25,88.8,Médio
2022,5,2022-05-01,Centro-Oeste,MT,Mata Atlântica,8,31.0,96.2,0.96,0.35,93.6,Baixo
2022,5,2022-05-01,Centro-Oeste,MS,Amazônia,35,26.0,35.6,15.71,0.47,72.0,Alto
2022,5,2022-05-01,Sudeste,SP,Pampa,25,29.6,102.5,13.58,0.48,80.0,Médio
2022,5,2022-05-01,Sudeste,RJ,Amazônia,29,29.6,26.4,4.67,0.41,76.8,Médio
2022,5,2022-05-01,Sudeste,MG,Caatinga,29,28.7,60.1,13.83,0.56,76.8,Médio
2022,5,2022-05-01,Sudeste,ES,Cerrado,26,28.1,94.8,5.75,0.31,79.2,Médio
2022,5,2022-05-01,Sul,PR,Caatinga,9,28.9,121.2,1.8,0.26,92.8,Baixo
2022,5,2022-05-01,Sul,SC,Pampa,21,29.9,0.0,12.25,0.51,83.2,Médio
2022,5,2022-05-01,Sul,RS,Cerrado,16,31.1,124.6,4.3,0.14,87.2,Médio
2022,6,2022-06-01,Norte,AM,Mata Atlântica,21,28.1,116.7,3.7,0.44,83.2,Médio
2022,6,2022-06-01,Norte,PA,Cerrado,6,25.9,106.1,2.17,0.11,95.2,Baixo
2022,6,2022-06-01,Norte,RO,Amazônia,3,30.1,57.4,1.02,0.09,97.6,Baixo
2022,6,2022-06-01,Norte,TO,Amazônia,8,29.9,71.7,5.22,0.16,93.6,Baixo
2022,6,2022-06-01,Nordeste,BA,Amazônia,27,28.6,57.4,17.47,0.34,78.4,Médio
2022,6,2022-06-01,Nordeste,PE,Mata Atlântica,24,30.9,7.0,9.16,0.53,80.8,Médio
2022,6,2022-06-01,Nordeste,CE,Amazônia,17,28.9,18.0,8.78,0.24,86.4,Médio
2022,6,2022-06-01,Nordeste,MA,Mata Atlântica,1,26.8,77.9,0.22,0.08,99.2,Baixo
2022,6,2022-06-01,Nordeste,PB,Cerrado,32,30.2,41.9,18.85,0.44,74.4,Alto
2022,6,2022-06-01,Centro-Oeste,DF,Caatinga,20,29.6,94.8,11.29,0.45,84.0,Médio
2022,6,2022-06-01,Centro-Oeste,GO,Pampa,7,25.7,84.1,3.13,0.21,94.4,Baixo
2022,6,2022-06-01,Centro-Oeste,MT,Caatinga,19,27.1,80.4,4.79,0.47,84.8,Médio
2022,6,2022-06-01,Centro-Oeste,MS,Amazônia,19,28.1,52.6,6.84,0.26,84.8,Médio
2022,6,2022-06-01,Sudeste,SP,Cerrado,2,29.2,80.2,0.34,0.02,98.4,Baixo
2022,6,2022-06-01,Sudeste,RJ,Pantanal,36,34.4,27.3,10.69,0.42,71.2,Alto
2022,6,2022-06-01,Sudeste,MG,Pampa,46,29.4,34.4,12.06,0.97,63.2,Alto
2022,6,2022-06-01,Sudeste,ES,Caatinga,6,29.0,66.0,3.8,0.17,95.2,Baixo
2022,6,2022-06-01,Sul,PR,Pantanal,25,32.1,34.7,15.05,0.38,80.0,Médio
2022,6,2022-06-01,Sul,SC,Cerrado,0,26.6,126.1,0.0,0.0,100.0,Baixo
2022,6,2022-06-01,Sul,RS,Caatinga,13,28.9,90.1,3.92,0.4,89.6,Médio
2022,7,2022-07-01,Norte,AM,Amazônia,31,29.2,66.7,20.48,0.43,75.2,Alto
2022,7,2022-07-01,Norte,PA,Pantanal,53,29.6,38.0,33.12,0.82,57.6,Alto
2022,7,2022-07-01,Norte,RO,Amazônia,62,30.8,14.7,34.63,0.98,50.4,Alto
2022,7,2022-07-01,Norte,TO,Caatinga,31,31.0,0.0,13.97,0.74,75.2,Alto
2022,7,2022-07-01,Nordeste,BA,Cerrado,43,29.4,0.0,24.48,0.53,65.6,Alto
2022,7,2022-07-01,Nordeste,PE,Pantanal,63,32.2,32.4,25.1,0.76,49.6,Alto
2022,7,2022-07-01,Nordeste,CE,Cerrado,37,30.4,25.5,3.73,0.55,70.4,Alto
2022,7,2022-07-01,Nordeste,MA,Pantanal,37,27.6,62.7,11.15,0.5,70.4,Alto
2022,7,2022-07-01,Nordeste,PB,Mata Atlântica,48,31.9,0.0,30.83,0.83,61.6,Alto
2022,7,2022-07-01,Centro-Oeste,DF,Cerrado,34,26.7,130.6,9.35,0.38,72.8,Alto
2022,7,2022-07-01,Centro-Oeste,GO,Caatinga,34,29.4,83.5,9.68,0.71,72.8,Alto
2022,7,2022-07-01,Centro-Oeste,MT,Amazônia,48,31.1,0.0,26.21,0.73,61.6,Alto
2022,7,2022-07-01,Centro-Oeste,MS,Amazônia,45,28.4,67.0,23.32,0.62,64.0,Alto
2022,7,2022-07-01,Sudeste,SP,Amazônia,40,33.8,84.1,15.96,0.56,68.0,Alto
2022,7,2022-07-01,Sudeste,RJ,Pantanal,52,28.8,24.5,18.24,0.69,58.4,Alto
2022,7,2022-07-01,Sudeste,MG,Mata Atlântica,30,33.5,20.6,8.49,0.72,76.0,Alto
2022,7,2022-07-01,Sudeste,ES,Pantanal,30,30.9,66.7,17.54,0.44,76.0,Alto
2022,7,2022-07-01,Sul,PR,Cerrado,65,31.4,48.4,18.0,0.74,48.0,Alto
2022,7,2022-07-01,Sul,SC,Cerrado,61,28.7,27.5,40.98,0.81,51.2,Alto
2022,7,2022-07-01,Sul,RS,Cerrado,54,32.9,33.3,18.39,0.78,56.8,Alto
